timestamp,total_consumption_kw,from_grid_kw,from_pv_kw,from_battery_kw,to_grid_kw,to_battery_kw,battery_percent,battery_kwh,checksum,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,wind_speed_10m,wind_speed_100m,ghi,dni,dhi,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration
2024-05-01 00:00:00+00:00,0.135,0.0,0.0,0.135,0.0,0.0,0.726,3.7025999999999994,0.0,14.962999,86.97774,14.380693,0.0,10.086427,24.144167,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0019600743
2024-05-01 01:00:00+00:00,0.132,0.0,0.0,0.132,0.0,0.0,0.684,3.4884,0.0,14.962999,80.64521,14.035906,0.0,9.885262,24.36591,0.0,0.0,0.0,91.0,0.0,16.0,90.0,0.010369411
2024-05-01 02:00:00+00:00,0.133,0.0,0.0,0.133,0.0,0.0,0.642,3.2742,0.0,15.263,76.53106,14.208803,0.0,9.693296,23.469128,0.0,0.0,0.0,79.0,0.0,13.0,76.0,0.01577435
2024-05-01 03:00:00+00:00,0.093,0.0,0.0,0.093,0.0,0.0,0.61,3.1109999999999998,0.0,14.212999,79.74437,13.300402,0.0,7.8954163,18.733839,0.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0060325493
2024-05-01 04:00:00+00:00,0.087,0.0,0.0,0.087,0.0,0.0,0.578,2.9477999999999995,0.0,12.763,85.04964,11.9769535,0.0,6.12,15.517629,0.0,0.0,0.0,39.0,0.0,39.0,0.0,0.0
2024-05-01 05:00:00+00:00,0.133,0.0,0.0,0.133,0.0,0.0,0.547,2.7897,0.0,13.563,84.01324,12.743149,0.0,7.5685663,15.484185,35.0,145.24634,19.0,15.0,0.0,15.0,0.0,0.020594217
2024-05-01 06:00:00+00:00,0.16,0.0,0.0,0.16,0.0,0.0,0.505,2.5755,0.0,15.712999,79.95473,15.253714,0.0,7.9932966,15.273505,156.0,442.99518,56.0,1.0,0.0,1.0,0.0,0.07945471
2024-05-01 07:00:00+00:00,0.138,0.0,0.181,0.0,0.043,0.0,0.473,2.4122999999999997,0.0,18.063,74.51185,18.561047,0.0,4.198285,10.823973,316.0,639.28735,74.0,0.0,0.0,0.0,0.0,0.17061836
2024-05-01 08:00:00+00:00,0.177,0.0,1.386,0.0,0.001,1.208,0.578,2.9477999999999995,0.0,20.313,66.90562,20.719152,0.0,6.0347,8.4042845,473.0,744.7193,86.0,6.0,0.0,0.0,6.0,0.27969944
2024-05-01 09:00:00+00:00,0.2,0.0,2.27,0.0,0.003,2.067,0.873,4.452299999999999,4.440892098500626e-16,22.163,62.294075,22.800312,0.0,8.557102,11.726277,611.0,808.4834,94.0,0.0,0.0,0.0,0.0,0.38049996
2024-05-01 10:00:00+00:00,0.242,0.0,3.473,0.0,3.231,0.0,1.0,5.1,0.0,23.513,58.52164,24.700739,0.0,9.693296,13.32,716.0,844.0381,100.0,13.0,0.0,0.0,13.0,0.46092013
2024-05-01 11:00:00+00:00,0.212,0.0,4.998,0.0,4.786,0.0,1.0,5.1,-8.881784197001252e-16,24.463001,54.21675,25.753418,0.0,10.587917,14.494192,779.0,859.0545,105.0,34.0,0.0,0.0,34.0,0.5151411
2024-05-01 12:00:00+00:00,0.118,0.0,5.803,0.0,5.685,0.0,1.0,5.1,0.0,25.263,50.533085,26.311548,0.0,11.792404,16.039202,795.0,858.71967,108.0,48.0,0.0,4.0,46.0,0.5401492
2024-05-01 13:00:00+00:00,0.132,0.0,6.022,0.0,5.89,0.0,1.0,5.1,-8.881784197001252e-16,25.613,45.48074,25.090815,0.0,17.447933,24.482647,762.0,846.31744,106.0,31.0,0.0,20.0,13.0,0.5412859
2024-05-01 14:00:00+00:00,2.069,0.0,6.21,0.0,4.141,0.0,1.0,5.1,0.0,25.363,44.96819,24.204674,0.0,17.309973,24.627787,660.0,746.22595,129.0,100.0,0.0,10.0,100.0,0.48431024
2024-05-01 15:00:00+00:00,2.122,0.0,5.464,0.0,3.342,0.0,1.0,5.1,0.0,24.513,50.82917,23.281048,0.0,16.516901,24.18707,534.0,638.698,142.0,100.0,0.0,15.0,100.0,0.391774
2024-05-01 16:00:00+00:00,0.083,0.0,4.022,0.0,3.939,0.0,1.0,5.1,0.0,23.313,55.52519,22.249247,0.0,15.978484,25.40743,339.0,352.23508,167.0,100.0,0.0,14.0,100.0,0.2714572
2024-05-01 17:00:00+00:00,0.121,0.0,2.758,0.0,2.636,0.0,1.0,5.1,-0.0009999999999998899,22.263,59.94648,21.36857,0.0,15.315873,27.438046,228.0,351.91953,107.0,85.0,0.0,10.0,84.0,0.19340423
2024-05-01 18:00:00+00:00,2.245,0.056,2.19,0.0,0.0,0.0,1.0,5.1,-0.0009999999999998899,21.013,61.430218,19.826942,0.0,15.379206,29.370352,120.0,336.54834,56.0,35.0,0.0,8.0,30.0,0.12792405
2024-05-01 19:00:00+00:00,0.16,0.0,1.219,0.0,1.059,0.0,1.0,5.1,-2.220446049250313e-16,19.563,61.904892,18.215864,0.0,13.627795,28.58545,20.0,75.45875,13.0,99.0,0.0,7.0,99.0,0.07656771
2024-05-01 20:00:00+00:00,0.227,0.062,0.164,0.0,0.0,0.0,1.0,5.1,0.0010000000000000009,18.363,63.07629,16.659866,0.0,14.241629,29.834423,0.0,0.0,0.0,97.0,0.0,2.0,97.0,0.05903006
2024-05-01 21:00:00+00:00,0.209,0.005,0.0,0.204,0.0,0.0,0.9470000000000001,4.8297,0.0,17.713001,65.2721,15.81181,0.0,15.39184,31.37168,0.0,0.0,0.0,99.0,0.0,0.0,99.0,0.057537705
2024-05-01 22:00:00+00:00,0.217,0.0,0.0,0.217,0.0,0.0,0.873,4.452299999999999,0.0,17.563,65.23964,15.55101,0.0,15.84,31.526215,0.0,0.0,0.0,94.0,0.0,0.0,94.0,0.058887493
2024-05-01 23:00:00+00:00,0.209,0.0,0.0,0.209,0.0,0.0,0.789,4.0239,0.0,16.863,65.74224,14.7402935,0.0,15.4800005,31.212229,0.0,0.0,0.0,49.0,0.0,0.0,49.0,0.055058695
2024-05-02 00:00:00+00:00,0.094,0.0,0.0,0.094,0.0,0.0,0.747,3.8097,0.0,15.962999,68.2368,13.803585,0.0,15.137133,30.676142,0.0,0.0,0.0,93.0,0.0,0.0,93.0,0.04712437
2024-05-02 01:00:00+00:00,0.099,0.0,0.0,0.099,0.0,0.0,0.715,3.6464999999999996,0.0,15.513,69.06459,13.210522,0.0,15.629972,31.328272,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.046156988
2024-05-02 02:00:00+00:00,0.103,0.0,0.0,0.103,0.0,0.0,0.6729999999999999,3.4322999999999992,0.0,14.912999,70.348595,12.595222,0.0,15.158522,30.993471,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.041233566
2024-05-02 03:00:00+00:00,0.098,0.0,0.0,0.098,0.0,0.0,0.642,3.2742,0.0,14.313,71.90739,12.188055,0.0,13.363711,28.1169,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.032428026
2024-05-02 04:00:00+00:00,0.122,0.0,0.0,0.122,0.0,0.0,0.61,3.1109999999999998,0.0,13.513,75.48377,11.526057,0.0,12.324414,26.341572,0.0,0.0,0.0,34.0,1.0,0.0,33.0,0.02282904
2024-05-02 05:00:00+00:00,0.084,0.0,0.0,0.084,0.0,0.0,0.578,2.9477999999999995,0.0,13.912999,76.0587,11.86697,0.0,13.679999,27.757376,40.0,169.15138,21.0,11.0,0.0,0.0,11.0,0.042977575
2024-05-02 06:00:00+00:00,0.084,0.0,0.0,0.084,0.0,0.0,0.547,2.7897,0.0,15.613,74.33818,14.05113,0.0,12.964998,32.305862,167.0,482.62076,56.0,1.0,0.0,0.0,1.0,0.09636582
2024-05-02 07:00:00+00:00,0.167,0.0,0.815,0.0,0.001,0.646,0.568,2.8967999999999994,-0.0009999999999998899,17.313,68.51019,15.796427,0.0,13.493999,21.046917,323.0,650.8645,74.0,16.0,0.0,0.0,16.0,0.18344902
2024-05-02 08:00:00+00:00,0.154,0.0,1.683,0.0,0.005,1.524,0.789,4.0239,-2.220446049250313e-16,19.013,64.27208,17.877674,0.0,12.287555,17.462784,479.0,746.97845,88.0,37.0,0.0,0.0,37.0,0.277469
2024-05-02 09:00:00+00:00,0.122,0.0,2.429,0.0,2.307,0.0,1.0,5.1,0.0,20.513,60.517082,19.806458,0.0,12.959999,17.654688,616.0,805.56415,98.0,53.0,0.0,0.0,53.0,0.3684258
2024-05-02 10:00:00+00:00,0.127,0.0,3.51,0.0,3.383,0.0,1.0,5.1,0.0,21.713001,57.334156,21.673264,0.0,12.964998,17.673029,719.0,837.43866,105.0,7.0,0.0,0.0,7.0,0.44250765
2024-05-02 11:00:00+00:00,0.121,0.0,5.102,0.0,4.98,0.0,1.0,5.1,-0.0009999999999994458,22.813,52.75134,23.161741,0.0,12.245294,16.563911,783.0,860.6313,105.0,7.0,0.0,0.0,7.0,0.49910647
2024-05-02 12:00:00+00:00,0.12,0.0,5.978,0.0,5.858,0.0,1.0,5.1,0.0,23.663,49.458027,23.840317,0.0,13.363711,18.014393,798.0,856.63916,110.0,39.0,0.0,0.0,39.0,0.52395046
2024-05-02 13:00:00+00:00,0.184,0.0,6.329,0.0,6.145,0.0,1.0,5.1,0.0,23.913,43.11223,22.638199,0.2,17.81909,25.264202,772.0,855.8292,106.0,77.0,0.0,24.0,71.0,0.5284907
2024-05-02 14:00:00+00:00,0.127,0.0,6.234,0.0,6.107,0.0,1.0,5.1,0.0,23.563,43.302544,21.203934,0.0,16.981165,24.842607,518.0,411.3776,224.0,27.0,0.0,2.0,27.0,0.40180975
2024-05-02 15:00:00+00:00,0.125,0.0,5.497,0.0,5.372,0.0,1.0,5.1,0.0,22.563,50.647125,20.500046,0.0,18.532133,26.727423,566.0,750.5006,103.0,96.0,16.0,27.0,94.0,0.38935742
2024-05-02 16:00:00+00:00,0.144,0.0,4.736,0.0,4.592,0.0,1.0,5.1,0.0,22.513,51.815075,20.857256,0.0,15.84409,24.482647,363.0,457.67093,138.0,41.0,14.0,19.0,23.0,0.28313586
2024-05-02 17:00:00+00:00,0.088,0.0,3.981,0.0,3.892,0.0,1.0,5.1,-0.0009999999999998899,21.263,62.901833,21.02738,0.2,10.30883,18.448023,220.0,394.44885,83.0,65.0,7.0,12.0,59.0,0.16470084
2024-05-02 18:00:00+00:00,0.093,0.0,3.026,0.0,2.932,0.0,1.0,5.1,-0.0009999999999998899,19.863,68.128136,19.949207,0.0,7.8625183,18.289274,105.0,247.5875,57.0,55.0,10.0,27.0,36.0,0.08358679
2024-05-02 19:00:00+00:00,0.19,0.0,2.116,0.0,1.925,0.0,1.0,5.1,-0.0009999999999998899,16.063,89.36687,15.279917,1.0,15.072783,26.407907,18.0,63.38141,12.0,84.0,4.0,39.0,74.0,0.02390601
2024-05-02 20:00:00+00:00,0.25,0.0,0.306,0.0,0.055,0.0,1.0,5.1,-0.0010000000000000009,14.712999,94.64983,15.646288,0.0,2.1897945,1.1384199,0.0,0.0,0.0,33.0,1.0,23.0,12.0,0.0
2024-05-02 21:00:00+00:00,0.233,0.0,0.0,0.234,0.001,0.0,0.852,4.345199999999999,0.0,14.863,92.830666,15.944862,0.0,0.8049845,1.0182338,0.0,0.0,0.0,37.0,3.0,37.0,0.0,0.0
2024-05-02 22:00:00+00:00,0.195,0.0,0.0,0.195,0.0,0.0,0.768,3.9168,0.0,12.912999,97.734406,13.014189,0.0,4.829907,5.506941,0.0,0.0,0.0,20.0,12.0,18.0,0.0,0.0
2024-05-02 23:00:00+00:00,0.2,0.0,0.0,0.205,0.005,0.0,0.684,3.4884,2.7755575615628914e-17,13.063,97.09881,13.138964,0.0,5.1165614,10.464797,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2024-05-03 00:00:00+00:00,0.131,0.0,0.0,0.131,0.0,0.0,0.652,3.3251999999999997,0.0,13.113,95.20793,12.790865,0.0,7.2805495,15.496736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-03 01:00:00+00:00,0.126,0.0,0.0,0.126,0.0,0.0,0.621,3.1670999999999996,0.0,13.962999,97.75269,13.645012,0.0,10.163227,18.899143,0.0,0.0,0.0,24.0,23.0,0.0,0.0,0.0
2024-05-03 02:00:00+00:00,0.129,0.0,0.0,0.129,0.0,0.0,0.589,3.0039,0.0,13.763,99.02986,13.375994,0.0,10.636766,19.586119,0.0,0.0,0.0,100.0,100.0,15.0,1.0,0.0
2024-05-03 03:00:00+00:00,0.109,0.0,0.0,0.109,0.0,0.0,0.557,2.8407,0.0,13.863,99.03061,13.414782,0.1,11.298495,18.844202,0.0,0.0,0.0,100.0,100.0,22.0,39.0,0.0
2024-05-03 04:00:00+00:00,0.134,0.0,0.0,0.134,0.0,0.0,0.515,2.6265,0.0,13.412999,98.38334,12.074728,1.2,16.08761,24.946726,0.0,0.0,0.0,100.0,100.0,59.0,17.0,0.0
2024-05-03 05:00:00+00:00,0.082,0.0,0.0,0.082,0.0,0.0,0.46299999999999997,2.3612999999999995,0.0,13.063,94.89383,11.627072,0.8,14.693999,23.667091,7.0,0.0,7.0,91.0,88.0,31.0,0.0,0.020198835
2024-05-03 06:00:00+00:00,0.179,0.0,0.0,0.179,0.0,0.0,0.42100000000000004,2.1471,0.0,13.063,93.34597,11.201568,0.2,17.057314,25.711662,95.0,166.54721,56.0,100.0,100.0,46.0,0.0,0.044614956
2024-05-03 07:00:00+00:00,0.154,0.0,0.0,0.154,0.0,0.0,0.37799999999999995,1.9277999999999995,0.0,12.462999,91.78346,10.368252,0.4,16.831684,24.967497,65.0,0.0,65.0,100.0,100.0,100.0,0.0,0.04549922
2024-05-03 08:00:00+00:00,1.927,0.005,0.0,1.922,0.0,0.0,0.231,1.1781,2.220446049250313e-16,12.313,89.9629,10.1198845,0.1,16.575644,24.192429,125.0,7.588094,121.0,100.0,100.0,44.0,2.0,0.06941925
2024-05-03 09:00:00+00:00,0.471,0.05,0.486,0.0,0.0,0.066,0.168,0.8568,0.0009999999999999454,12.813,84.48932,9.9313755,0.0,20.390114,29.546328,210.0,12.374222,202.0,100.0,100.0,4.0,1.0,0.10949621
2024-05-03 10:00:00+00:00,0.23,0.0,0.297,0.0,0.066,0.0,0.17800000000000002,0.9078,-0.0009999999999999454,13.462999,78.578835,10.138268,0.1,22.545315,32.271744,312.0,48.881516,276.0,100.0,100.0,19.0,1.0,0.15850928
2024-05-03 11:00:00+00:00,0.193,0.0,0.541,0.0,0.001,0.347,0.231,1.1781,0.0,13.513,76.24909,10.272378,0.2,21.203358,30.652895,265.0,29.079601,242.0,100.0,100.0,12.0,0.0,0.15074588
2024-05-03 12:00:00+00:00,0.185,0.0,0.511,0.0,0.0,0.326,0.294,1.4993999999999998,0.0,13.613,73.74199,10.120937,0.1,22.180206,31.973186,290.0,35.97199,261.0,100.0,100.0,1.0,5.0,0.16508675
2024-05-03 13:00:00+00:00,0.233,0.0,0.522,0.0,0.008,0.28,0.34700000000000003,1.7697,-0.0010000000000000009,12.712999,75.34975,9.105769,0.2,21.9718,31.853388,206.0,0.0,206.0,100.0,100.0,23.0,9.0,0.1295672
2024-05-03 14:00:00+00:00,0.212,0.0,0.395,0.0,0.0,0.182,0.42100000000000004,2.1471,-0.0010000000000000009,12.863,72.616455,9.240434,0.1,21.370783,31.062386,215.0,15.326561,204.0,100.0,100.0,2.0,26.0,0.13774608
2024-05-03 15:00:00+00:00,0.232,0.002,0.356,0.0,0.0,0.126,0.442,2.2542,0.0,13.113,71.68279,9.486386,0.1,21.485697,31.178993,251.0,64.51144,211.0,100.0,100.0,9.0,68.0,0.14963195
2024-05-03 16:00:00+00:00,1.026,0.042,0.985,0.0,0.0,0.0,0.389,1.9839,-0.0010000000000000009,13.212999,69.069336,9.623166,0.0,20.456745,29.947153,194.0,72.74438,158.0,100.0,100.0,1.0,100.0,0.13402747
2024-05-03 17:00:00+00:00,3.061,0.0,0.532,2.53,0.001,0.0,0.21,1.071,0.0,12.912999,69.95734,9.849654,0.0,16.676977,25.006397,107.0,14.254433,102.0,100.0,100.0,0.0,100.0,0.096692964
2024-05-03 18:00:00+00:00,4.698,0.815,0.252,3.631,0.0,0.0,0.021,0.1071,4.440892098500626e-16,12.662999,69.66941,9.892095,0.0,14.168641,23.03156,60.0,20.249643,56.0,100.0,98.0,2.0,100.0,0.07254073
2024-05-03 19:00:00+00:00,0.198,0.0,0.548,0.0,0.349,0.0,0.0,0.0,-0.001000000000000112,12.063,71.484245,9.734333,0.0,10.805998,19.191748,12.0,10.358135,11.0,100.0,13.0,7.0,100.0,0.04438058
2024-05-03 20:00:00+00:00,0.277,0.0,0.277,0.0,0.0,0.0,0.0,0.0,0.0,10.863,77.92003,8.8302,0.0,8.942214,19.513195,0.0,0.0,0.0,100.0,0.0,9.0,100.0,0.00906711
2024-05-03 21:00:00+00:00,0.236,0.244,0.0,0.0,0.0,0.0,0.0,0.0,-0.008000000000000007,10.063,82.46952,8.407186,0.0,6.439876,15.03835,0.0,0.0,0.0,92.0,0.0,20.0,90.0,0.0
2024-05-03 22:00:00+00:00,0.184,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.363,86.43265,7.61485,0.0,7.072878,15.696165,0.0,0.0,0.0,100.0,0.0,8.0,100.0,0.0
2024-05-03 23:00:00+00:00,0.146,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.763,89.69223,6.920516,0.0,7.6367526,17.555307,0.0,0.0,0.0,100.0,0.0,13.0,100.0,0.0
2024-05-04 00:00:00+00:00,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.513,90.599205,6.6051683,0.0,7.92,17.533146,0.0,0.0,0.0,95.0,0.0,31.0,94.0,0.0
2024-05-04 01:00:00+00:00,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.313,92.15005,6.4255266,0.0,7.8625183,17.673029,0.0,0.0,0.0,99.0,0.0,45.0,99.0,0.0
2024-05-04 02:00:00+00:00,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.063,91.50495,6.0767927,0.0,7.968939,16.923828,0.0,0.0,0.0,99.0,0.0,72.0,99.0,0.0
2024-05-04 03:00:00+00:00,0.113,0.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.763,90.85785,5.6838255,0.0,7.968939,16.923828,0.0,0.0,0.0,24.0,0.0,2.0,22.0,0.0
2024-05-04 04:00:00+00:00,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.213,90.505806,5.150812,0.0,6.9247384,14.759999,0.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0
2024-05-04 05:00:00+00:00,0.094,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.363,86.33182,6.2319574,0.0,8.0899935,13.722565,45.0,171.63199,25.0,40.0,0.0,5.0,39.0,0.017152442
2024-05-04 06:00:00+00:00,0.081,0.091,0.0,0.0,0.0,0.0,0.0,0.0,-0.009999999999999995,11.013,79.8274,9.460122,0.0,6.489992,13.441071,169.0,440.708,64.0,37.0,0.0,30.0,29.0,0.07123397
2024-05-04 07:00:00+00:00,0.115,0.001,0.985,0.0,0.0,0.871,0.01,0.051,0.0,13.513,69.12976,12.250336,0.0,5.0142193,7.628263,316.0,563.5915,96.0,44.0,0.0,41.0,15.0,0.15441275
2024-05-04 08:00:00+00:00,0.16,0.0,1.763,0.0,0.002,1.584,0.263,1.3413,-0.016999999999999904,15.212999,59.656277,13.678692,0.0,5.937272,7.8625183,478.0,693.35223,110.0,73.0,0.0,37.0,63.0,0.25184155
2024-05-04 09:00:00+00:00,0.303,0.0,2.431,0.0,0.004,2.124,0.589,3.0039,0.0,16.413,51.94583,14.601011,0.0,8.373386,11.269782,599.0,695.4921,147.0,100.0,27.0,95.0,97.0,0.33229223
2024-05-04 10:00:00+00:00,0.165,0.0,3.674,0.0,3.509,0.0,1.0,5.1,0.0,16.363,48.29786,13.689611,0.0,10.587917,14.345898,389.0,177.1031,258.0,100.0,47.0,97.0,100.0,0.25738743
2024-05-04 11:00:00+00:00,0.126,0.0,1.572,0.0,1.446,0.0,1.0,5.1,0.0,16.763,48.241356,14.029396,0.0,11.525623,15.629971,402.0,100.756,322.0,100.0,42.0,100.0,100.0,0.27057338
2024-05-04 12:00:00+00:00,0.083,0.0,3.132,0.0,3.048,0.0,1.0,5.1,-0.0009999999999998899,16.613,48.36706,13.72789,0.0,12.413476,17.208603,310.0,54.377445,266.0,100.0,34.0,100.0,100.0,0.23365642
2024-05-04 13:00:00+00:00,0.282,0.0,0.57,0.0,0.287,0.0,1.0,5.1,-0.0010000000000000009,14.063,67.387535,12.272945,0.2,8.891344,12.641076,157.0,15.303213,145.0,100.0,7.0,100.0,100.0,0.12150821
2024-05-04 14:00:00+00:00,0.161,0.0,0.379,0.0,0.218,0.0,1.0,5.1,0.0,13.513,71.27363,11.710859,0.4,9.504272,14.386494,112.0,0.0,112.0,100.0,0.0,100.0,96.0,0.09654596
2024-05-04 15:00:00+00:00,0.196,0.0,0.968,0.0,0.771,0.0,1.0,5.1,-0.0009999999999998899,13.513,70.31367,11.909513,0.1,7.7879906,11.019764,145.0,0.0,145.0,100.0,0.0,100.0,77.0,0.10634792
2024-05-04 16:00:00+00:00,0.231,0.0,1.947,0.0,1.716,0.0,1.0,5.1,0.0,13.712999,70.59131,12.135942,0.0,8.049845,11.177405,174.0,24.091562,162.0,42.0,1.0,41.0,0.0,0.114173986
2024-05-04 17:00:00+00:00,0.169,0.0,2.937,0.0,2.768,0.0,1.0,5.1,0.0,13.912999,72.07552,12.268015,0.0,9.422101,13.849476,211.0,350.1132,87.0,81.0,4.0,67.0,49.0,0.117765106
2024-05-04 18:00:00+00:00,2.273,0.548,1.793,0.0,0.0,0.068,0.968,4.9368,2.220446049250313e-16,13.263,77.241,12.097792,0.0,6.87779,14.145756,110.0,208.79608,68.0,76.0,8.0,70.0,18.0,0.059631146
2024-05-04 19:00:00+00:00,0.357,0.0,1.797,0.0,0.001,1.438,0.968,4.9368,-0.001000000000000112,12.113,81.89444,10.670649,0.0,8.311245,17.581125,19.0,40.652283,15.0,100.0,6.0,100.0,85.0,0.02302608
2024-05-04 20:00:00+00:00,0.197,0.0,0.224,0.0,0.026,0.0,0.915,4.6665,-0.0010000000000000009,11.712999,83.23594,9.887542,0.0,10.661107,21.626984,0.0,0.0,0.0,100.0,2.0,100.0,13.0,0.00663556
2024-05-04 21:00:00+00:00,0.249,0.003,0.0,0.246,0.0,0.0,0.873,4.452299999999999,0.0,11.813,85.23233,10.098471,1.1,10.739833,21.96,0.0,0.0,0.0,100.0,13.0,100.0,25.0,0.004165244
2024-05-04 22:00:00+00:00,0.244,0.0,0.0,0.244,0.0,0.0,0.778,3.9678,0.0,11.412999,91.10699,10.316933,2.2,7.653705,16.520823,0.0,0.0,0.0,100.0,9.0,100.0,88.0,0.0
2024-05-04 23:00:00+00:00,0.097,0.0,0.0,0.097,0.0,0.0,0.715,3.6464999999999996,0.0,11.412999,90.80273,10.728308,1.0,4.73506,13.089354,0.0,0.0,0.0,100.0,100.0,100.0,2.0,0.0
2024-05-05 00:00:00+00:00,0.135,0.0,0.0,0.135,0.0,0.0,0.684,3.4884,0.0,11.662999,88.126305,9.904537,0.6,11.709688,22.565422,0.0,0.0,0.0,40.0,19.0,35.0,0.0,0.0015981955
2024-05-05 01:00:00+00:00,0.135,0.0,0.0,0.135,0.0,0.0,0.642,3.2742,0.0,11.363,92.94892,9.921717,0.7,10.514218,19.33639,0.0,0.0,0.0,92.0,66.0,80.0,5.0,0.0
2024-05-05 02:00:00+00:00,0.129,0.0,0.0,0.129,0.0,0.0,0.61,3.1109999999999998,0.0,10.462999,95.42892,9.366174,0.1,7.172949,16.179987,0.0,0.0,0.0,54.0,13.0,48.0,0.0,0.0
2024-05-05 03:00:00+00:00,0.092,0.0,0.0,0.092,0.0,0.0,0.578,2.9477999999999995,0.0,10.513,93.21585,8.382848,0.0,13.684735,25.212852,0.0,0.0,0.0,51.0,35.0,38.0,0.0,0.0
2024-05-05 04:00:00+00:00,0.088,0.003,0.0,0.085,0.0,0.0,0.547,2.7897,-1.3877787807814457e-17,9.763,95.40413,7.290601,0.0,15.281989,27.381308,0.0,0.0,0.0,28.0,23.0,10.0,0.0,0.0
2024-05-05 05:00:00+00:00,0.088,0.0,0.0,0.088,0.0,0.0,0.505,2.5755,0.0,9.712999,95.0812,6.954776,0.0,17.057314,29.05983,44.0,143.38719,27.0,79.0,79.0,2.0,0.0,0.013932893
2024-05-05 06:00:00+00:00,0.112,0.0,0.0,0.112,0.0,0.0,0.46299999999999997,2.3612999999999995,0.0,10.363,92.58298,7.551775,0.0,17.884428,27.155552,142.0,264.19446,78.0,100.0,100.0,5.0,11.0,0.050534084
2024-05-05 07:00:00+00:00,0.154,0.0,0.153,0.0,0.0,0.0,0.42100000000000004,2.1471,0.0010000000000000009,10.712999,88.04246,7.5916443,0.1,19.272614,28.772987,181.0,91.34492,145.0,60.0,53.0,23.0,3.0,0.078598894
2024-05-05 08:00:00+00:00,0.162,0.0,0.539,0.0,0.0,0.376,0.431,2.1980999999999997,-0.0010000000000000009,11.162999,85.45039,7.5551586,0.1,22.608458,32.399998,320.0,271.39407,175.0,93.0,92.0,23.0,4.0,0.1261214
2024-05-05 09:00:00+00:00,0.317,0.023,1.149,0.0,0.0,0.855,0.536,2.7336,0.0,11.662999,80.19108,7.789833,0.2,23.617756,33.626774,398.0,284.74826,212.0,43.0,25.0,31.0,0.0,0.1653058
2024-05-05 10:00:00+00:00,0.297,0.041,0.679,0.0,0.0,0.422,0.494,2.5193999999999996,-0.001000000000000112,13.113,67.18781,8.486397,0.3,26.727423,38.48129,530.0,438.87485,204.0,100.0,100.0,12.0,42.0,0.24419557
2024-05-05 11:00:00+00:00,0.739,0.0,1.363,0.0,0.018,0.606,0.61,3.1109999999999998,0.0,13.363,66.55486,8.948576,0.1,25.43802,36.2243,460.0,272.27548,243.0,98.0,38.0,48.0,96.0,0.23072042
2024-05-05 12:00:00+00:00,1.071,0.013,1.739,0.0,0.0,0.68,0.642,3.2742,-0.001000000000000112,13.813,66.65095,9.620353,0.2,24.675106,35.64182,475.0,230.27693,288.0,96.0,49.0,25.0,92.0,0.24015139
2024-05-05 13:00:00+00:00,1.187,0.0,1.391,0.0,0.014,0.189,0.61,3.1109999999999998,-0.0009999999999998899,13.263,65.628426,9.142269,0.0,22.930048,32.957207,332.0,88.94162,262.0,97.0,96.0,56.0,0.0,0.19358131
2024-05-05 14:00:00+00:00,0.142,0.0,2.063,0.0,0.552,1.369,0.747,3.8097,-4.440892098500626e-16,14.113,61.676876,10.324051,0.0,20.49156,29.487053,351.0,150.63351,242.0,98.0,97.0,45.0,12.0,0.21221775
2024-05-05 15:00:00+00:00,0.701,0.0,0.428,0.277,0.004,0.0,0.831,4.238099999999999,-5.551115123125783e-17,14.613,59.714993,11.2057705,0.0,17.873556,25.812277,317.0,126.17078,238.0,97.0,92.0,26.0,44.0,0.20314948
2024-05-05 16:00:00+00:00,1.039,0.0,1.889,0.0,0.001,0.849,0.905,4.6155,-2.220446049250313e-16,14.513,59.69072,11.103434,0.0,17.727943,25.772078,299.0,297.2472,150.0,100.0,99.0,30.0,78.0,0.18952796
2024-05-05 17:00:00+00:00,1.067,0.0,4.822,0.0,3.755,0.0,1.0,5.1,0.0,13.912999,63.77921,11.196669,0.0,13.627795,21.322214,200.0,338.4366,79.0,52.0,22.0,45.0,2.0,0.13207068
2024-05-05 18:00:00+00:00,0.739,0.0,1.18,0.0,0.441,0.0,1.0,5.1,0.0,13.162999,70.24527,11.394352,0.0,8.311245,16.23596,117.0,312.614,53.0,91.0,13.0,41.0,84.0,0.07069401
